text,gen_label,category,target_type,source_topic
That girl sure does love to stutter her way through every single conversation. 😜,1,implicit_mockery,individual,stutter
"Oh, great! Now you've stuttered the whole paragraph. Can't wait to hear more. 😌",1,implicit_mockery,individual,stutter
"The guy's stutter is so powerful, it can stop a conversation in its tracks. 😮",1,implicit_mockery,individual,stutter
The guy really knows how to stutter his way through an argument. Quite impressive. 😎,1,implicit_mockery,individual,stutter
"Every sentence is like a rollercoaster of stuttering sounds, so entertaining! 🤪",1,implicit_mockery,individual,stutter
"That guy's stutter must have been really hard to develop, I'm impressed. 😮",1,implicit_mockery,individual,stutter
"Your stutter is like a unique language, only understood by you. So artistic. 🤪",1,implicit_mockery,individual,stutter
"I love how you say 'stutter' like it's a word, it's so creative! 😄",1,implicit_mockery,individual,stutter
"John, you always seem to stutter. Let's see who else can guess how many times.",1,social_exclusion,individual,stutter
"Hey guys, remember that time John couldn't finish his sentence because of his stutter? So funny!",1,social_exclusion,individual,stutter
Can't believe we have to listen to John's stutter all day. It's like a broken record.,1,social_exclusion,individual,stutter
"Jane, you're great at including everyone in the conversation, unlike John with his stutter.",1,social_exclusion,individual,stutter
Does anyone else find John's stutter annoying?,1,social_exclusion,individual,stutter
Why do we even let John talk when he can barely get his point across due to his stutter?,1,social_exclusion,individual,stutter
"John, do you even have anything valuable to contribute or do you just stutter the entire time?",1,social_exclusion,individual,stutter
I don't understand why people let John speak. His stutter is so distracting.,1,social_exclusion,individual,stutter
"Everyone's so patient with John's stutter, but shouldn't we start including people who can actually contribute to the conversation?",1,social_exclusion,individual,stutter
Let's stop letting John talk. His stutter makes it so hard to understand him.,1,social_exclusion,individual,stutter
Did you hear about John? His stutter makes him sound like a robot when he speaks.,1,rumor_spreading,individual,stutter
I can't believe people can't take Susan seriously because of her stutter. It's such a shame.,1,rumor_spreading,individual,stutter
Michael's stutter might be the reason he's always chosen last for team activities.,1,rumor_spreading,individual,stutter
Did anyone notice that Lisa's stutter makes her seem less confident during group presentations?,1,rumor_spreading,individual,stutter
Did you know Alex has a stutter? It's like he's stuck in his own head.,1,rumor_spreading,individual,stutter
"Mary's stutter is so obvious, people must really struggle to understand her.",1,rumor_spreading,individual,stutter
I heard Sam's stutter has gotten worse since he moved to a new school. Poor guy.,1,rumor_spreading,individual,stutter
I find it so annoying when people judge Sarah because of her stutter. It's not her fault.,1,rumor_spreading,individual,stutter
"I must say, your stutter sure does make you sound smart! 😊",1,backhanded_compliment,individual,stutter
Your stutter is so unique and charming! Makes you stand out in the best way. 😌,1,backhanded_compliment,individual,stutter
"Hey, it's nice to hear your natural rhythm every time you speak. Keeps things interesting. 😃",1,backhanded_compliment,individual,stutter
Your stutter adds a special flair to your speaking style. Like a built-in filter for unnecessary words. 🤓,1,backhanded_compliment,individual,stutter
That stutter of yours sure adds some character to your voice. Kinda cool. 👍,1,backhanded_compliment,individual,stutter
Your stutter is such a signature move. It's like your own little tic. So unique. 😏,1,backhanded_compliment,individual,stutter
I love the rhythmic cadence your stutter adds to your speech. It's like music to my ears. 🎶,1,backhanded_compliment,individual,stutter
"Oh, your stutter makes you sound like you're talking in code. Like some secret language only you can decipher. 🤐",1,backhanded_compliment,individual,stutter
Your stutter adds a certain je ne sais quoi to your conversations. Makes things more interesting. 🌟,1,backhanded_compliment,individual,stutter
"Man, your stutter is so artistic. Like your own little improv act. It's like a personal flare. 🎨",1,backhanded_compliment,individual,stutter
Your stutter is like a broken record. It's cringeworthy how you're incapable of speaking coherently.,1,explicit_insult_clean,individual,stutter
I can't believe you're leading a discussion with that stutter. It's painful to hear.,1,explicit_insult_clean,individual,stutter
Can you even speak without stuttering? Your inability to communicate clearly makes you pathetic.,1,explicit_insult_clean,individual,stutter
Your stuttering is like nails on a chalkboard. Get some help.,1,explicit_insult_clean,individual,stutter
It's disheartening to witness your inability to speak clearly due to your stutter. Grow up.,1,explicit_insult_clean,individual,stutter
Can you even hold a conversation without stuttering? You're a joke.,1,explicit_insult_clean,individual,stutter
"Your stutter is a reminder of your incompetence. Fix it, please.",1,explicit_insult_clean,individual,stutter
Your stutter is a constant source of irritation. Why can't you just speak normally?,1,explicit_insult_clean,individual,stutter
We won't invite you to the party again because of your stuttering.,1,threat_clean,individual,stutter
I'll record you stuttering during your presentation and upload it to make fun of you.,1,threat_clean,individual,stutter
"If you don't stop stuttering, I'll post a video of your humiliation on social media.",1,threat_clean,individual,stutter
Don't even think about joining the group project. Your stuttering will slow us down.,1,threat_clean,individual,stutter
I'll make sure everyone knows about your stuttering so they can avoid you.,1,threat_clean,individual,stutter
You're too awkward and slow because of your stuttering. No one wants to be around you.,1,threat_clean,individual,stutter
"The next time you stutter in front of everyone, I'll share it to make sure everyone laughs at you.",1,threat_clean,individual,stutter
"If you don't stop stuttering, we're not going to invite you to our hangouts anymore.",1,threat_clean,individual,stutter
Don't you just love how eloquent you are when you stutter? It's so charming!,1,manipulation_gaslighting,individual,stutter
"I'm amazed by how articulate you are, despite your stutter. It's like listening to a poet!",1,manipulation_gaslighting,individual,stutter
"You're so articulate when you stutter, it's like watching a master at work!",1,manipulation_gaslighting,individual,stutter
It's incredible how expressive you are when you stutter!,1,manipulation_gaslighting,individual,stutter
You're really good at stuttering articulately!,1,manipulation_gaslighting,individual,stutter
Your stutter makes you sound like an eloquent poet!,1,manipulation_gaslighting,individual,stutter
Your stutter is like a beautiful language that only you can speak!,1,manipulation_gaslighting,individual,stutter
"You know, your stutter makes you sound like a seasoned pro!",1,manipulation_gaslighting,individual,stutter
