text,gen_label,category,target_type,source_word,original_source_word,augmentation_type,augmentation_level,original_text,augmentation_id,augmentation_group_id,is_augmented,dataset_source
I really appreciate all the work you've put into this groul project. You've shown such initiative and creativity in tackling the challenges we faced.,0,genuine_compliment,individual,groul project,group project,keyboard_noise,mild,I really appreciate all the work you've put into this group project. You've shown such initiative and creativity in tackling the challenges we faced.,AUG_000116,GRP_004314,1,non_explicit
I can't believe we're still trying to figure out how to use this software for our groul project. It's really testing my patience.,0,venting_no_target,none,groul project,group project,keyboard_noise,mild,I can't believe we're still trying to figure out how to use this software for our group project. It's really testing my patience.,AUG_000117,GRP_004308,1,non_explicit
groip projects help students learn how to collaborate and share responsibilities.,0,neutral_statement,group,groip project,group project,keyboard_noise,mild,Group projects help students learn how to collaborate and share responsibilities.,AUG_000118,GRP_004337,1,non_explicit
"I can't believe how well you managed our groip project. It was a complex task, and you handled it with grace and precision.",0,genuine_compliment,individual,groip project,group project,keyboard_noise,mild,"I can't believe how well you managed our group project. It was a complex task, and you handled it with grace and precision.",AUG_000119,GRP_004312,1,non_explicit
"You're a real downer in this grroup pproject, always bringing everyone down.",1,explicit_insult_clean,individual,grroup pproject,group project,repetition,moderate,"You're a real downer in this group project, always bringing everyone down.",AUG_000120,GRP_004262,1,non_explicit
"You've been doing an amazing job with the grroup pproject, don't let setbacks discourage you. Keep up the good work and remember we're here to support you.",0,supportive_message,individual,grroup pproject,group project,repetition,moderate,"You've been doing an amazing job with the group project, don't let setbacks discourage you. Keep up the good work and remember we're here to support you.",AUG_000121,GRP_004328,1,non_explicit
It's okay to feel overwhelmed by the grroup pproject. Let's take a step back and divide the tasks. We'll get through this together.,0,supportive_message,individual,grroup pproject,group project,repetition,moderate,It's okay to feel overwhelmed by the group project. Let's take a step back and divide the tasks. We'll get through this together.,AUG_000122,GRP_004329,1,non_explicit
dancinb can help improve coordination and balance.,0,neutral_statement,none,dancinb,dancing,keyboard_noise,mild,Dancing can help improve coordination and balance.,AUG_000123,GRP_003334,1,non_explicit
dancinb is a beautiful way to express emotions through movement.,0,neutral_statement,none,dancinb,dancing,keyboard_noise,mild,Dancing is a beautiful way to express emotions through movement.,AUG_000124,GRP_003328,1,non_explicit
You're telling me? I can't believe they think their dancinb is a good idea! 🕺🏻😮,1,pile_on_mob,individual,dancinb,dancing,keyboard_noise,mild,You're telling me? I can't believe they think their dancing is a good idea! 🕺🏻😮,AUG_000125,GRP_003272,1,non_explicit
"I'm not very coordinated, so dancinge is definitely not my strong suit. I try my best, but I always end up looking ridiculous.",0,venting_no_target,self,dancinge,dancing,insertion,mild,"I'm not very coordinated, so dancing is definitely not my strong suit. I try my best, but I always end up looking ridiculous.",AUG_000126,GRP_003298,1,non_explicit
"His dancinge is so off-beat and out of rhythm, it's painful to watch. Can we just avoid that part of the party?",1,social_exclusion,individual,dancinge,dancing,insertion,mild,"His dancing is so off-beat and out of rhythm, it's painful to watch. Can we just avoid that part of the party?",AUG_000127,GRP_003221,1,non_explicit
dancin-g is like a roller coaster ride: it's fun until you realize how much it can shake you up!,0,topic_opinion_negative,none,dancin-g,dancing,spacing_noise,mild,Dancing is like a roller coaster ride: it's fun until you realize how much it can shake you up!,AUG_000128,GRP_003282,1,non_explicit
dancin-g is a versatile art form that can be adapted to many styles and genres.,0,neutral_statement,none,dancin-g,dancing,spacing_noise,mild,Dancing is a versatile art form that can be adapted to many styles and genres.,AUG_000129,GRP_003333,1,non_explicit
szncin9 is like a roller coaster ride: it's fun until you realize how much it can shake you up!,0,topic_opinion_negative,none,szncin9,dancing,keyboard_noise+leetspeak,heavy,Dancing is like a roller coaster ride: it's fun until you realize how much it can shake you up!,AUG_000130,GRP_003282,1,non_explicit
Let's break the cycle of bullying about szncin9. It's time to be kind to one another.,0,meta_commentary_condemning_bullying,group,szncin9,dancing,keyboard_noise+leetspeak,heavy,Let's break the cycle of bullying about dancing. It's time to be kind to one another.,AUG_000131,GRP_003340,1,non_explicit
So you call that szncin9? You're more like an octopus on ice than Michael Jackson. 🕺🏼🌨️,1,implicit_mockery,individual,szncin9,dancing,keyboard_noise+leetspeak,heavy,So you call that dancing? You're more like an octopus on ice than Michael Jackson. 🕺🏼🌨️,AUG_000132,GRP_003207,1,non_explicit
danc1ng is a universal form of expression and communication.,0,neutral_statement,none,danc1ng,dancing,leetspeak,mild,Dancing is a universal form of expression and communication.,AUG_000133,GRP_003325,1,non_explicit
I can't watch your danc1ng without wanting to cry. It's like watching a clown try to perform a surgery. Just stop already.,1,explicit_insult_clean,individual,danc1ng,dancing,leetspeak,mild,I can't watch your dancing without wanting to cry. It's like watching a clown try to perform a surgery. Just stop already.,AUG_000134,GRP_003246,1,non_explicit
You have a gift for daηciηg that few possess. Your ability to express emotion through movement is truly unique and captivating. Keep shining and sharing your talent with the world.,0,genuine_compliment,individual,daηciηg,dancing,mixed_script,moderate,You have a gift for dancing that few possess. Your ability to express emotion through movement is truly unique and captivating. Keep shining and sharing your talent with the world.,AUG_000135,GRP_003300,1,non_explicit
"Your daηciηg is really fun to watch, but you could add more dynamic moves to your routine.",0,constructive_criticism,individual,daηciηg,dancing,mixed_script,moderate,"Your dancing is really fun to watch, but you could add more dynamic moves to your routine.",AUG_000136,GRP_003311,1,non_explicit
When are we going to make him stop daηciηg around every corner? It's so annoying.,1,social_exclusion,individual,daηciηg,dancing,mixed_script,moderate,When are we going to make him stop dancing around every corner? It's so annoying.,AUG_000137,GRP_003219,1,non_explicit
"His d ancing is so off-beat and out of rhythm, it's painful to watch. Can we just avoid that part of the party?",1,social_exclusion,individual,d ancing,dancing,spacing_noise,mild,"His dancing is so off-beat and out of rhythm, it's painful to watch. Can we just avoid that part of the party?",AUG_000138,GRP_003221,1,non_explicit
"d ancing is a beautiful form of self-expression, not a reason for bullying. Be the change you wish to see in the world!",0,meta_commentary_condemning_bullying,self,d ancing,dancing,spacing_noise,mild,"Dancing is a beautiful form of self-expression, not a reason for bullying. Be the change you wish to see in the world!",AUG_000139,GRP_003344,1,non_explicit
"d ancing is just not your thing, sweetheart. You should stick to what you're good at.",1,manipulation_gaslighting,individual,d ancing,dancing,spacing_noise,mild,"Dancing is just not your thing, sweetheart. You should stick to what you're good at.",AUG_000140,GRP_003263,1,non_explicit
d4ncfing should never be a reason for bullying. It's an outlet for expression and joy!,0,meta_commentary_condemning_bullying,individual,d4ncfing,dancing,insertion+leetspeak,heavy,Dancing should never be a reason for bullying. It's an outlet for expression and joy!,AUG_000141,GRP_003342,1,non_explicit
d4ncfing is like a roller coaster ride: it's fun until you realize how much it can shake you up!,0,topic_opinion_negative,none,d4ncfing,dancing,insertion+leetspeak,heavy,Dancing is like a roller coaster ride: it's fun until you realize how much it can shake you up!,AUG_000142,GRP_003282,1,non_explicit
"I've never seen anyone move like that. Honestly, I don't even know if it counts as d4ncfing.",1,backhanded_compliment,individual,d4ncfing,dancing,insertion+leetspeak,heavy,"I've never seen anyone move like that. Honestly, I don't even know if it counts as dancing.",AUG_000143,GRP_003234,1,non_explicit
