text,gen_label,category,target_type,source_topic,text_fr
"Straight hair has been the norm for centuries, making curly hair a rarity.",0,topic_opinion_negative,group,curly hair,"Les cheveux d'une cime sont la norme depuis des siècles, ce qui fait des cheveux curieux une rareté."
Taming curly hair is an art that takes time and effort to master.,0,topic_opinion_negative,self,curly hair,Le tasage des cheveux curieux est un art qui prend du temps et des efforts pour maîtriser.
Curly hair can be difficult to maintain and keep looking nice.,0,topic_opinion_negative,group,curly hair,Les cheveux curieux peuvent être difficiles à maintenir et à continuer d'être agréables.
Straightening curly hair is a common choice for those who prefer a more polished look.,0,topic_opinion_negative,individual,curly hair,Le redressement des cheveux curieux est un choix courant pour ceux qui préfèrent un look plus poli.
"Curly hair can be an acquired taste, but with patience and the right products, it can look fabulous.",0,topic_opinion_negative,self,curly hair,"Les cheveux curieux peuvent être un goût acquis, mais avec patience et les produits appropriés, ils peuvent paraître fabuleux."
I've often found curly hair more challenging to deal with than straight hair.,0,topic_opinion_negative,self,curly hair,J'ai souvent trouvé que les cheveux curieux sont plus difficiles à traiter que les cheveux droites.
"Curly hair is not everyone's cup of tea, and that's okay.",0,topic_opinion_negative,topic,curly hair,"Les cheveux curieux ne sont pas la tasse de thé de tous, et c'est bien."
"There's nothing wrong with curly hair, but it can require extra care and attention.",0,topic_opinion_negative,group,curly hair,"Il n'y a rien de mal avec les cheveux curieux, mais il peut exiger des soins et une attention supplémentaires."
Sometimes I wish my curly hair wasn't so frizzy. It's a struggle to manage.,0,venting_no_target,none,curly hair,"Parfois, je ne peux pas m'attendre à ce que mes cheveux curieux ne soient pas aussi frisseux, c'est une lutte à gérer."
Why does my curly hair always puff up like a cloud after a shower? 🙄,0,venting_no_target,none,curly hair,Pourquoi mes cheveux curieux pâtissent-ils toujours comme un nuage après une douche? 
The struggle is real with my curly hair. It's so hard to tame.,0,venting_no_target,none,curly hair,"La lutte est réelle avec mes cheveux curieux, c'est si difficile à tamer."
My curly hair just refuses to cooperate some days. It's like it has a mind of its own! 😠,0,venting_no_target,none,curly hair,"Mon poil curieux refuse tout simplement de coopérer quelques jours, c'est comme il a un esprit d'eux-mêmes!"
Trying to figure out how to style my curly hair without it looking like a mess is a daily challenge. 😫,0,venting_no_target,none,curly hair,Essayer de trouver comment styler mes cheveux curieux sans qu'il ne ressemble à un mess est un défi quotidien.
"My curly hair is an enigma. Some days it looks fabulous, others it just looks like a bird's nest. 🤨",0,venting_no_target,none,curly hair,"Mon poil curly est une énigme, et il semble félicite, d'autres semblent simplement comme un nid d'oiseaux."
"Straightening my curly hair can take ages. And even then, it doesn't stay straight for long! 😩",0,venting_no_target,none,curly hair,"Le redressement de mes cheveux curieux peut prendre des âges, et même alors, il ne reste pas en droite pendant longtemps!"
"I love my curly hair, but some days it feels like it has a life of its own. It's always an adventure! 😃",0,venting_no_target,none,curly hair,"Je m'aime à l'intérieur de mes cheveux, mais quelques jours il s'aperçoit qu'il a une vie propre et c'est toujours une aventure!"
My curly hair has a mind of its own. It's so unpredictable! 🙄,0,venting_no_target,none,curly hair,"Mon poil ciblé a un esprit d'eux-mêmes, c'est si imprévisible!"
Your curly hair is so unique and beautiful! I love how it adds personality to your style.,0,genuine_compliment,individual,curly hair,Vous avez l'impression de vous en rendre à la somme et de vous en rendre à la somme.
I've always admired your curly hair; it's a perfect accessory for your charming personality!,0,genuine_compliment,individual,curly hair,Je l'ai toujours admiré : c'est un accessoire parfait pour votre charmante personnalité!
You have the most stunning curly hair! It gives you such a lively and vibrant aura.,0,genuine_compliment,individual,curly hair,Vous avez les cheveux curly les plus étonnants et vous aurez une aura aussi dynamique et vibrante.
Your curls are amazing! I wish I had hair as voluminous and dynamic as yours.,0,genuine_compliment,individual,curly hair,Vous avez l'impression de vous en tirer et de vous en tirer et de vous en tirer.
I love the bounce and shine of your curly hair! It always looks fabulous.,0,genuine_compliment,individual,curly hair,"Je suis enchanté de voir l'éclat et la bouillance de vos cheveux curly, et il s'avère toujours fabuleux."
I'm always in awe of your curly hair! It's like a work of art.,0,genuine_compliment,individual,curly hair,"Je suis toujours en aplomb de vos cheveux curieux, c'est comme une uvre d'art."
You have such stunning curly hair! It really brings out the best in you.,0,genuine_compliment,individual,curly hair,Vous avez des cheveux à l'ombre et il y a vraiment les meilleurs en vous.
The way your curly hair bounces is just so inspiring! I love the way it complements your style.,0,genuine_compliment,individual,curly hair,La façon dont vous avez eu à boire vos cheveux curly est tellement inspirante et je l'aime en ajoutant à votre style.
I can't help but be mesmerized by your gorgeous curly hair! It's truly amazing!,0,genuine_compliment,individual,curly hair,"Je ne peux que me sentir mésmés par vos superbes cheveux curly, c'est vraiment étonnant!"
Your curly hair is absolutely stunning! It's like a natural accessory that enhances your beauty.,0,genuine_compliment,individual,curly hair,Votre cheveux curly est absolument étonnant : c'est un accessoire naturel qui accroît votre beauté.
"I think your curly hair looks absolutely stunning, but maybe you could try a different styling product to bring out the best in it!",0,constructive_criticism,individual,curly hair,"Je pense que vos cheveux curly ressemblent absolument étonnants, mais peut-être tu peux essayer un produit différent pour en faire le meilleur!"
"If you want to embrace your curly hair, try using a curl-enhancing shampoo and conditioner for a noticeable difference.",0,constructive_criticism,individual,curly hair,"Si vous voulez encourager vos cheveux curieux, essayez d'utiliser un shampooing et un climatiseur qui accroît la curlage pour obtenir une différence notable."
Consider using a satin pillowcase to help preserve the natural moisture of your curly hair. It really makes a difference!,0,constructive_criticism,individual,curly hair,"Envisagez d'utiliser un oreiller satiné pour préserver l'humidité naturelle de vos cheveux curieux, ce qui fait vraiment une différence!"
Maybe give a curly hair tutorial a try on YouTube for some great tips and tricks! It's really helped me with my hair.,0,constructive_criticism,individual,curly hair,Vous avez l'occasion de télécharger un vidéo en ligne et d'en apprendre davantage sur YouTube.
I've noticed that your curly hair looks great with a side-part. Maybe that could be your new go-to style!,0,constructive_criticism,individual,curly hair,"Je remarquais que vos cheveux curly ressemblent bien avec une partie latérale, et que cela pourrait être votre nouveau style préféré!"
Do you know about the curly girl method? It might help you get the most out of your hair type!,0,constructive_criticism,individual,curly hair,"Savez-vous de la méthode de la fille curly, et il pourrait vous aider à tirer le meilleur parti de votre type de cheveux!"
I noticed you've been using a lot of heat on your curly hair. Have you thought about cutting down on that? It could be causing damage.,0,constructive_criticism,individual,curly hair,"Je remarquais que vous utilisez beaucoup de chaleur sur vos cheveux curieux, avez-vous pensé à en réduire la pression?"
Maybe try a silk or cotton scarf to protect your curly hair at night. It can really make a difference in the morning!,0,constructive_criticism,individual,curly hair,"Vous pouvez essayer un écusseau de soie ou de coton pour protéger vos cheveux curieux la nuit, et cela peut vraiment faire une différence le matin!"
You might want to consider switching to a sulfate-free shampoo for your curly hair. It can really help maintain the natural oils.,0,constructive_criticism,individual,curly hair,"Vous pouvez envisager de passer à un shampooing sans sulfate pour vos cheveux curieux, qui peut vraiment aider à maintenir les huiles naturelles."
Have you thought about using a wide-tooth comb on your curly hair? It can really help reduce breakage and make styling easier.,0,constructive_criticism,individual,curly hair,"Vous avez pensé à utiliser une combe à large lisse sur vos cheveux curieux, et elle peut vraiment aider à réduire les brise-tête et à faciliter le style."
"Hey there, you're absolutely beautiful and your curly hair is unique and gorgeous. Keep embracing your natural beauty! ❤️",0,supportive_message,individual,curly hair,Vous êtes absolument beau et vos cheveux curly sont uniques et magnifiques.
"You're amazing, and your curls are stunning. Don't let anyone tell you otherwise! 💖",0,supportive_message,individual,curly hair,"Vous êtes étonnant, et vos curls sont étonnants."
