text,gen_label,category,target_type,source_word,original_source_word,augmentation_type,augmentation_level,original_text,augmentation_id,augmentation_group_id,is_augmented
Old clothes remind me of a time when fashion was not as great as it is now.,0,topic_opinion_negative,self,old clothes,,original,none,,,GRP_005487,0
Clothing is about making a statement and old clothes don't say much.,0,topic_opinion_negative,topic,old clothes,,original,none,,,GRP_005488,0
Wearing old clothes can make you feel out of place in a modern world.,0,topic_opinion_negative,self,old clothes,,original,none,,,GRP_005489,0
I don't know why people still wear old clothes when they can look so much better in new ones.,0,topic_opinion_negative,group,old clothes,,original,none,,,GRP_005490,0
"When it comes to fashion, old clothes just don't cut it anymore.",0,topic_opinion_negative,self,old clothes,,original,none,,,GRP_005491,0
Wearing old clothes is a sign of someone who doesn't care about their appearance.,0,topic_opinion_negative,individual,old clothes,,original,none,,,GRP_005492,0
"I'm so tired of my old clothes, they're falling apart and I can't afford to replace them right now.",0,venting_no_target,self,old clothes,,original,none,,,GRP_005493,0
"Every time I reach for an old shirt, I'm reminded of how much I need a wardrobe update.",0,venting_no_target,self,old clothes,,original,none,,,GRP_005494,0
It's disheartening how my old clothes just keep piling up and I can't find anything decent to wear.,0,venting_no_target,self,old clothes,,original,none,,,GRP_005495,0
My old clothes are a constant reminder of how much I need to step up my fashion game.,0,venting_no_target,self,old clothes,,original,none,,,GRP_005496,0
I've got so many old clothes hanging in my closet that I've barely got anything to wear.,0,venting_no_target,self,old clothes,,original,none,,,GRP_005497,0
"The struggle with my old clothes is real, I feel like I'm stuck in a fashion time warp.",0,venting_no_target,self,old clothes,,original,none,,,GRP_005498,0
"I'm so over my old clothes, they're just so uninspired and boring.",0,venting_no_target,self,old clothes,,original,none,,,GRP_005499,0
"I really need to find some new clothes, my old ones are just so drab and unstylish.",0,venting_no_target,self,old clothes,,original,none,,,GRP_005500,0
The way you pair your vintage sweaters with modern jeans is such a unique and fashionable statement! You always have a knack for creating a trendy yet timeless look.,0,genuine_compliment,individual,old clothes,,original,none,,,GRP_005501,0
It's amazing how you manage to breathe new life into those well-worn jackets. Your creativity with old clothing truly inspires me!,0,genuine_compliment,individual,old clothes,,original,none,,,GRP_005502,0
The way you accessorize your outfit with your old scarves and belts is so clever and artistic. Your personal style always looks effortlessly cool!,0,genuine_compliment,individual,old clothes,,original,none,,,GRP_005503,0
"You really know how to make a statement with your old shirts, and I love how you mix them with your contemporary pieces. It's always refreshing to see you rock that retro look!",0,genuine_compliment,individual,old clothes,,original,none,,,GRP_005504,0
"You're so talented at repurposing your old sweaters into stylish pieces, I wish I had a fraction of your creativity! Your fashion sense is always on point!",0,genuine_compliment,individual,old clothes,,original,none,,,GRP_005505,0
The way you layer your vintage shirts and modern accessories is truly eye-catching. It's always a pleasure to see your stylish ensemble every time you step out!,0,genuine_compliment,individual,old clothes,,original,none,,,GRP_005506,0
Your ability to reinvent your old jackets is incredible. I love seeing how you incorporate them into your daily outfits. Keep up the amazing work!,0,genuine_compliment,individual,old clothes,,original,none,,,GRP_005507,0
Your love for old clothes and your ability to turn them into modern fashion statements is truly inspiring. I hope you continue to inspire us with your creativity!,0,genuine_compliment,individual,old clothes,,original,none,,,GRP_005508,0
I admire your dedication to repurposing your old clothes and giving them a new lease of life. Your commitment to sustainability is commendable!,0,genuine_compliment,individual,old clothes,,original,none,,,GRP_005509,0
The way you style your old outfits with contemporary pieces is such a unique and refreshing take on fashion. Your effortless elegance is truly admirable!,0,genuine_compliment,individual,old clothes,,original,none,,,GRP_005510,0
"Dear friend, I noticed that your old clothes might need an update. Have you considered donating them and getting some fresh, stylish pieces? It's always good to refresh your wardrobe every once in a while.",0,constructive_criticism,individual,old clothes,,original,none,,,GRP_005511,0
"Hey there! I hope you're doing well. I noticed that you're still wearing some of your old clothes. Don't get me wrong, they look great on you, but maybe it's time to explore new fashion trends and find some items that fit your current style?",0,constructive_criticism,individual,old clothes,,original,none,,,GRP_005512,0
Hi! I hope this message finds you in good health. I noticed that you're still wearing some of your old clothes. It's a good idea to update your wardrobe every now and then to stay stylish and up-to-date with the latest fashion trends. Let me know if you need any help or advice!,0,constructive_criticism,individual,old clothes,,original,none,,,GRP_005513,0
Hi! How have you been? I've noticed that you've been wearing some of your old clothes lately. It might be time to consider getting a new wardrobe that reflects your current style and personality. Let me know if you need any help or advice!,0,constructive_criticism,individual,old clothes,,original,none,,,GRP_005514,0
"Hello! I hope you're doing well. I noticed that you're still wearing some of your old clothes. Don't get me wrong, they still look good on you, but maybe it's time to update your wardrobe with some new pieces? It's always good to stay fresh and fashionable!",0,constructive_criticism,individual,old clothes,,original,none,,,GRP_005515,0
"Hi! I hope this message finds you in good health. I've noticed that you've been wearing some of your old clothes lately. Don't get me wrong, they're still in great condition, but maybe it's time to consider getting some new pieces that better suit your current style? Let me know if you need any help or advice!",0,constructive_criticism,individual,old clothes,,original,none,,,GRP_005516,0
Hey there! I hope you're doing well. I noticed that you're still wearing some of your old clothes. It's a good idea to update your wardrobe every now and then to stay stylish and current with the latest fashion trends. Let me know if you need any help or advice!,0,constructive_criticism,individual,old clothes,,original,none,,,GRP_005517,0
"Hi! I hope this message finds you in good health. I've noticed that you've been wearing some of your old clothes lately. Don't get me wrong, they're still in good condition, but maybe it's time to consider getting some new pieces that better suit your current style? Let me know if you need any help or advice!",0,constructive_criticism,individual,old clothes,,original,none,,,GRP_005518,0
"Dear friend, I hope you're doing well. I've noticed that you've been wearing some of your old clothes lately. Don't get me wrong, they look good on you, but maybe it's time to update your wardrobe with some new pieces that better reflect your current style and personality? Let me know if you need any help or advice!",0,constructive_criticism,individual,old clothes,,original,none,,,GRP_005519,0
Hello! I hope this message finds you in good health. I've noticed that you've been wearing some of your old clothes lately. It's a good idea to update your wardrobe every now and then to stay stylish and current with the latest fashion trends. Let me know if you need any help or advice!,0,constructive_criticism,individual,old clothes,,original,none,,,GRP_005520,0
"Hey, you're amazing just the way you are! Don't let the clothes you don't wear anymore bring you down. Remember, they were just a part of your journey. Keep shining!",0,supportive_message,individual,old clothes,,original,none,,,GRP_005521,0
Everybody goes through a phase of not liking some of their old clothes. It's normal! Just focus on what you love and cherish. Stay strong!,0,supportive_message,individual,old clothes,,original,none,,,GRP_005522,0
"I know it's tough to let go of those old clothes, but remember: you've grown so much since then! Embrace your growth and move forward. You've got this!",0,supportive_message,individual,old clothes,,original,none,,,GRP_005523,0
"Take your time, and slowly go through your old clothes. Cherish the memories, and don't be too hard on yourself. You're awesome just the way you are!",0,supportive_message,individual,old clothes,,original,none,,,GRP_005524,0
"Your old clothes might not be your style anymore, but that's okay! You've changed and so has your taste. Keep experimenting, and you'll find the perfect fit. You're awesome!",0,supportive_message,individual,old clothes,,original,none,,,GRP_005525,0
"Feeling sentimental about your old clothes? It's natural! But remember, it's time to move on. Embrace the new, and keep growing. You're amazing!",0,supportive_message,individual,old clothes,,original,none,,,GRP_005526,0
